SUBID,NEIGHBOURS
8000314.0,"[8000315.0, 8001019.0, 8302204.0, 8307445.0, 8307617.0, 8301237.0, 8306377.0, 8302174.0]"
8307895.0,"[8000020.0, 8300292.0, 8301631.0, 8307729.0, 8307813.0, 8307947.0, 8301493.0, 8307024.0, 8300247.0, 8300006.0]"
8301916.0,[8307412.0]
8301322.0,"[8306627.0, 8306967.0, 8306968.0, 8306681.0]"
8301300.0,"[8000784.0, 8000776.0, 8302063.0]"
8300745.0,"[8000225.0, 8307838.0, 8307913.0, 8307952.0, 8307903.0, 8306523.0]"
8300879.0,"[8302525.0, 8307445.0, 8302376.0]"
8306681.0,"[8000781.0, 8302829.0, 8306627.0, 8306967.0, 8000779.0, 8301322.0, 8302685.0]"
8301214.0,"[8000316.0, 8306491.0]"
8301233.0,[8307494.0]
8300831.0,"[8303579.0, 8300127.0]"
8307447.0,"[8307494.0, 8300339.0, 8307389.0]"
8302105.0,"[8000316.0, 8306383.0]"
8301852.0,"[8300349.0, 8307476.0, 8307619.0, 8300900.0]"
8300896.0,"[8000167.0, 8000328.0, 8000342.0, 8306955.0, 8000770.0, 8300030.0]"
8301017.0,"[8303667.0, 8000157.0, 8000158.0, 8303670.0]"
8000776.0,"[8000777.0, 8000780.0, 8000784.0, 8300568.0, 8306915.0, 8306937.0, 8301412.0, 8000775.0, 8301300.0, 8306661.0, 8300122.0, 8302063.0]"
8301956.0,"[8306576.0, 8301251.0, 8301047.0]"
8000168.0,"[8000169.0, 8307383.0, 8307515.0, 8300009.0, 8000229.0]"
8300863.0,"[8306385.0, 8306938.0]"
8301700.0,[8307383.0]
8000158.0,"[8000157.0, 8301017.0, 8303670.0, 8000161.0]"
8306938.0,"[8303121.0, 8306385.0, 8306443.0, 8300863.0, 8302872.0]"
8307515.0,"[8307396.0, 8307439.0, 8307496.0, 8307619.0, 8000168.0, 8300009.0, 8300339.0, 8000344.0, 8000229.0]"
8300887.0,[8303670.0]
8303670.0,"[8303667.0, 8301017.0, 8000158.0, 8300887.0, 8303640.0, 8300811.0, 8000161.0, 8303634.0, 8303724.0, 8000162.0, 8300129.0, 8303802.0, 8303611.0]"
8301302.0,[8302152.0]
8300643.0,"[8307353.0, 8307365.0, 8307369.0, 8307554.0, 8307406.0, 8307231.0, 8309095.0, 8301528.0, 8301016.0]"
8307952.0,"[8000225.0, 8307807.0, 8307838.0, 8307914.0, 8300745.0, 8302872.0]"
8301539.0,"[8307412.0, 8302152.0, 8301542.0]"
8301542.0,"[8301998.0, 8302486.0, 8307412.0, 8302152.0, 8301539.0, 8307378.0, 8302376.0]"
8300900.0,"[8300349.0, 8301728.0, 8307476.0, 8301852.0, 8307459.0, 8301809.0, 8300756.0, 8301040.0, 8300088.0]"
8301427.0,"[8000325.0, 8000313.0]"
8301842.0,"[8306385.0, 8306443.0, 8306569.0, 8306576.0, 8301926.0]"
8000323.0,"[8000324.0, 8309915.0, 8300168.0, 8301359.0, 8000318.0, 8302376.0, 8306521.0]"
8300563.0,"[8000778.0, 8300568.0, 8300574.0, 8300579.0, 8306636.0, 8306806.0, 8000775.0, 8306661.0, 8000774.0]"
8301359.0,"[8000323.0, 8000318.0, 8302376.0]"
8000318.0,"[8000323.0, 8301359.0, 8302376.0, 8306377.0]"
8301926.0,"[8306385.0, 8306569.0, 8306682.0, 8306904.0, 8301842.0, 8306965.0, 8306862.0]"
8303640.0,"[8303670.0, 8300985.0, 8300811.0, 8303641.0, 8303634.0]"
8300009.0,"[8307383.0, 8307396.0, 8307570.0, 8000168.0, 8307515.0, 8307440.0]"
8300493.0,"[8301924.0, 8309565.0, 8309619.0, 8309631.0, 8309960.0, 8309944.0]"
8307440.0,"[8307383.0, 8307539.0, 8307570.0, 8300009.0, 8300748.0, 8302846.0]"
8307459.0,"[8301728.0, 8306569.0, 8306609.0, 8307476.0, 8307494.0, 8301986.0, 8300900.0, 8301644.0, 8306862.0, 8300088.0]"
8306965.0,"[8306682.0, 8306904.0, 8301926.0, 8301892.0, 8306960.0, 8306704.0, 8300463.0, 8300646.0]"
8300748.0,"[8307383.0, 8307539.0, 8307556.0, 8307440.0, 8302846.0]"
8309631.0,"[8301924.0, 8306968.0, 8309518.0, 8309565.0, 8300493.0, 8301556.0, 8302685.0]"
8300985.0,"[8303640.0, 8303641.0]"
8306661.0,"[8300292.0, 8300568.0, 8301472.0, 8306636.0, 8000776.0, 8300563.0, 8300122.0, 8302063.0]"
8302846.0,"[8302916.0, 8307398.0, 8307441.0, 8307539.0, 8307556.0, 8307570.0, 8307440.0, 8300748.0, 8302766.0]"
8301892.0,"[8306965.0, 8306960.0]"
8301556.0,"[8309631.0, 8302685.0]"
8306960.0,"[8306682.0, 8306965.0, 8301892.0, 8306704.0]"
8300122.0,"[8000776.0, 8306661.0, 8302063.0]"
8306704.0,"[8303197.0, 8306682.0, 8000164.0, 8306965.0, 8306960.0, 8302872.0, 8300463.0]"
8302063.0,"[8000784.0, 8300292.0, 8307729.0, 8301300.0, 8000776.0, 8306661.0, 8300122.0, 8307024.0]"
8300339.0,"[8307476.0, 8307494.0, 8307496.0, 8307504.0, 8307619.0, 8307447.0, 8307515.0, 8307389.0, 8307367.0]"
8307024.0,"[8000784.0, 8306915.0, 8307729.0, 8307813.0, 8307895.0, 8302063.0, 8301836.0, 8306772.0, 8302872.0]"
8301644.0,"[8306416.0, 8306569.0, 8306597.0, 8307494.0, 8301986.0, 8307459.0, 8306437.0, 8301251.0]"
8307389.0,"[8307449.0, 8307494.0, 8307504.0, 8307447.0, 8300339.0, 8300252.0, 8307367.0]"
8301836.0,"[8307024.0, 8306772.0]"
8306772.0,"[8307813.0, 8307973.0, 8307024.0, 8301836.0, 8302872.0]"
8300466.0,"[8307353.0, 8307363.0, 8307365.0, 8307386.0, 8307398.0, 8307556.0, 8307406.0, 8307378.0]"
8300252.0,"[8307449.0, 8307389.0, 8307367.0]"
8307367.0,"[8307396.0, 8307421.0, 8307449.0, 8307496.0, 8300339.0, 8307389.0, 8300252.0, 8301098.0]"
8306437.0,"[8306597.0, 8301644.0, 8301251.0, 8301047.0]"
8307378.0,"[8301998.0, 8302525.0, 8307363.0, 8307398.0, 8307445.0, 8302152.0, 8301542.0, 8300466.0, 8302376.0]"
8301098.0,"[8307396.0, 8307421.0, 8307570.0, 8307367.0, 8302766.0]"
8302685.0,"[8000782.0, 8300574.0, 8302727.0, 8302824.0, 8302829.0, 8302858.0, 8306626.0, 8306627.0, 8306672.0, 8306699.0, 8306942.0, 8306968.0, 8309518.0, 8000779.0, 8306681.0, 8309631.0, 8301556.0]"
8301251.0,"[8306569.0, 8306576.0, 8301956.0, 8301644.0, 8306437.0, 8301047.0]"
8301047.0,"[8306576.0, 8306597.0, 8307551.0, 8307630.0, 8301956.0, 8306437.0, 8301251.0, 8306567.0]"
8306567.0,"[8000326.0, 8300662.0, 8306443.0, 8306576.0, 8307551.0, 8301047.0, 8301844.0, 8306581.0]"
8301173.0,"[8302858.0, 8306626.0, 8306672.0, 8309518.0, 8306955.0, 8000774.0]"
8000774.0,"[8300574.0, 8306636.0, 8306672.0, 8301567.0, 8306955.0, 8300563.0, 8301173.0, 8000770.0]"
8000770.0,"[8301472.0, 8306636.0, 8306955.0, 8300896.0, 8000774.0, 8300030.0]"
8302376.0,"[8000324.0, 8301998.0, 8302486.0, 8302525.0, 8306451.0, 8307412.0, 8307445.0, 8307464.0, 8300879.0, 8301542.0, 8000323.0, 8301359.0, 8000318.0, 8307378.0, 8306377.0]"
8300030.0,"[8000328.0, 8300292.0, 8301472.0, 8300896.0, 8000770.0, 8300127.0]"
8306377.0,"[8302204.0, 8307445.0, 8000314.0, 8000318.0, 8302376.0, 8306521.0]"
8306521.0,"[8302204.0, 8306491.0, 8309915.0, 8000323.0, 8306377.0, 8301615.0, 8302174.0]"
8301615.0,"[8306521.0, 8302174.0]"
8300127.0,"[8000020.0, 8000328.0, 8300292.0, 8303579.0, 8300831.0, 8300030.0, 8307670.0, 8000019.0]"
8307670.0,"[8303579.0, 8300127.0, 8000019.0, 8300811.0]"
8000019.0,"[8000020.0, 8300127.0, 8307670.0, 8300811.0]"
8302174.0,"[8000960.0, 8001019.0, 8302194.0, 8302204.0, 8306491.0, 8306515.0, 8306559.0, 8000314.0, 8306521.0, 8301615.0, 8306479.0]"
8302766.0,"[8000960.0, 8302838.0, 8302887.0, 8302897.0, 8302900.0, 8302916.0, 8302931.0, 8302936.0, 8306515.0, 8306584.0, 8307421.0, 8307441.0, 8307551.0, 8307570.0, 8307594.0, 8307608.0, 8307630.0, 8307644.0, 8302846.0, 8301098.0]"
8306479.0,"[8000301.0, 8000340.0, 8000341.0, 8302900.0, 8306383.0, 8306491.0, 8306559.0, 8306584.0, 8307608.0, 8000300.0, 8302174.0, 8000313.0]"
8000313.0,"[8000304.0, 8000316.0, 8000325.0, 8000341.0, 8306383.0, 8306402.0, 8301427.0, 8306479.0, 8000302.0, 8000305.0]"
8301844.0,"[8301845.0, 8306567.0, 8306581.0]"
8306581.0,"[8300662.0, 8301845.0, 8000300.0, 8306567.0, 8301844.0, 8300194.0]"
8300194.0,"[8000326.0, 8000340.0, 8300662.0, 8000300.0, 8306581.0]"
8000302.0,"[8000304.0, 8000326.0, 8000340.0, 8306402.0, 8000313.0, 8000305.0]"
8000305.0,"[8000304.0, 8000326.0, 8306623.0, 8000313.0, 8000302.0, 8301103.0]"
8301103.0,"[8000326.0, 8306445.0, 8306623.0, 8000305.0, 8306382.0]"
8306382.0,"[8302975.0, 8306445.0, 8306623.0, 8301103.0, 8302872.0]"
8302872.0,"[8302938.0, 8302975.0, 8303064.0, 8303121.0, 8303197.0, 8303224.0, 8303315.0, 8306443.0, 8306445.0, 8306656.0, 8306682.0, 8306915.0, 8306937.0, 8306973.0, 8306976.0, 8307807.0, 8307820.0, 8307880.0, 8307914.0, 8307973.0, 8000164.0, 8306938.0, 8307952.0, 8306704.0, 8307024.0, 8306772.0, 8306382.0]"
8300247.0,"[8300261.0, 8307807.0, 8307813.0, 8307820.0, 8307838.0, 8307947.0, 8307973.0, 8307895.0, 8300006.0]"
8300006.0,"[8000020.0, 8307838.0, 8307839.0, 8307913.0, 8307895.0, 8300247.0, 8000948.0, 8000172.0]"
8000948.0,"[8307839.0, 8300006.0, 8301635.0, 8000949.0, 8000172.0, 8307809.0]"
8301635.0,"[8000948.0, 8000949.0]"
8000949.0,"[8307839.0, 8000948.0, 8301635.0, 8300811.0, 8303641.0, 8307809.0]"
8300811.0,"[8000020.0, 8307839.0, 8307958.0, 8303579.0, 8303670.0, 8303640.0, 8307670.0, 8000019.0, 8000949.0, 8303641.0, 8000162.0]"
8303641.0,"[8303640.0, 8300985.0, 8000949.0, 8300811.0, 8000170.0, 8303634.0, 8000174.0, 8306502.0]"
8000170.0,"[8000154.0, 8000171.0, 8303641.0, 8303634.0, 8000174.0]"
8000175.0,"[8000151.0, 8000201.0, 8000202.0, 8303399.0, 8308824.0]"
8124194.0,[8100436.0]
8210279.0,"[8210746.0, 8210347.0, 8210348.0, 8210534.0, 8211001.0, 8210948.0]"
8210288.0,"[8210746.0, 8210347.0, 8210348.0, 8206719.0, 8206808.0, 8200854.0, 8206748.0, 8202012.0]"
8210746.0,"[8210279.0, 8210288.0, 8210347.0, 8210534.0, 8202012.0]"
8210347.0,"[8210279.0, 8210288.0, 8210746.0, 8210348.0]"
8801705.0,[]
8205978.0,"[8206421.0, 8206930.0]"
8202701.0,"[8202570.0, 8204747.0, 8202928.0, 8202568.0, 8202770.0]"
8210348.0,"[8210279.0, 8210288.0, 8210347.0, 8200854.0, 8208505.0, 8210407.0, 8000241.0, 8210948.0]"
8123799.0,"[8104145.0, 8124201.0, 8124029.0]"
8104145.0,"[8123799.0, 8124201.0]"
8124201.0,"[8123799.0, 8104145.0, 8124238.0, 8124029.0]"
8301143.0,"[8301277.0, 8300708.0, 8000457.0, 8300859.0, 8301216.0]"
8801708.0,[8000659.0]
8000189.0,"[8000186.0, 8000187.0, 8000188.0, 8000180.0, 8000176.0]"
8000186.0,"[8000189.0, 8000187.0, 8000190.0, 8000176.0, 8000183.0, 8000192.0]"
8801712.0,[8800004.0]
8000185.0,"[8000171.0, 8306669.0, 8000177.0, 8300404.0, 8000174.0, 8306610.0, 8000173.0, 8306640.0]"
8000187.0,"[8000189.0, 8000186.0, 8000188.0, 8000044.0, 8000190.0]"
8000188.0,"[8000189.0, 8000187.0, 8301794.0, 8000044.0, 8306678.0, 8000180.0, 8307824.0]"
8306489.0,"[8000044.0, 8000191.0, 8300667.0]"
8301794.0,"[8000188.0, 8000044.0, 8307824.0, 8307796.0, 8300065.0, 8300667.0]"
8000044.0,"[8000187.0, 8000188.0, 8306489.0, 8301794.0, 8000190.0, 8000191.0, 8300667.0]"
8000190.0,"[8000186.0, 8000187.0, 8000044.0, 8000191.0, 8000192.0]"
8210356.0,"[8210039.0, 8210638.0, 8209557.0]"
8000191.0,"[8306489.0, 8000044.0, 8000190.0, 8000192.0, 8300723.0, 8300667.0, 8300271.0, 8300712.0, 8300536.0]"
8118728.0,[8118228.0]
8000267.0,"[8000268.0, 8117802.0, 8118462.0]"
8100263.0,"[8000066.0, 8118462.0, 8117982.0, 8118410.0, 8000065.0, 8117644.0]"
8118203.0,"[8117982.0, 8117812.0, 8117756.0, 8118146.0, 8118410.0, 8118246.0, 8118469.0]"
8118381.0,"[8117812.0, 8117756.0, 8118724.0, 8118960.0, 8118443.0, 8118095.0, 8118980.0]"
8000066.0,"[8100263.0, 8000268.0, 8118462.0, 8000065.0]"
8000268.0,"[8000267.0, 8000066.0, 8117802.0, 8118462.0, 8000065.0, 8307993.0, 8307995.0]"
8117802.0,"[8000267.0, 8000268.0, 8118462.0, 8307993.0, 8325922.0, 8325963.0, 8000064.0, 8000069.0, 8118443.0]"
8118462.0,"[8000267.0, 8100263.0, 8000066.0, 8000268.0, 8117802.0, 8117982.0, 8118443.0]"
8117982.0,"[8100263.0, 8118203.0, 8118462.0, 8117812.0, 8118410.0, 8118443.0]"
8117812.0,"[8118203.0, 8118381.0, 8117982.0, 8117756.0, 8118443.0]"
8117756.0,"[8118203.0, 8118381.0, 8117812.0, 8118827.0, 8118724.0, 8117713.0, 8118469.0]"
8118827.0,"[8118619.0, 8118760.0, 8117756.0, 8118724.0, 8100418.0, 8117713.0, 8118913.0]"
8118724.0,"[8118381.0, 8117756.0, 8118827.0, 8118960.0, 8118913.0]"
8306678.0,"[8000188.0, 8000180.0, 8307824.0, 8307977.0]"
8000180.0,"[8000189.0, 8000188.0, 8306678.0, 8000176.0, 8307980.0, 8306523.0, 8000184.0, 8300076.0, 8000179.0, 8307977.0]"
8000176.0,"[8000189.0, 8000186.0, 8000180.0, 8000179.0, 8000183.0]"
8000182.0,"[8000183.0, 8000181.0, 8306509.0]"
8307980.0,"[8000180.0, 8307903.0, 8306523.0, 8307977.0]"
8307903.0,"[8000225.0, 8300745.0, 8307980.0, 8306523.0, 8000227.0, 8307977.0]"
8306523.0,"[8307913.0, 8300745.0, 8000180.0, 8307980.0, 8307903.0, 8000184.0, 8300076.0, 8000178.0, 8000172.0, 8306669.0]"
8000184.0,"[8000180.0, 8306523.0, 8300076.0]"
8300076.0,"[8000180.0, 8306523.0, 8000184.0, 8000179.0, 8000178.0]"
8000179.0,"[8000180.0, 8000176.0, 8300076.0, 8000183.0, 8000178.0, 8000181.0]"
8000183.0,"[8000186.0, 8000176.0, 8000182.0, 8000179.0, 8000181.0]"
8000178.0,"[8306523.0, 8300076.0, 8000179.0, 8000181.0, 8306669.0, 8000177.0]"
8000181.0,"[8000182.0, 8000179.0, 8000183.0, 8000178.0, 8000177.0, 8306509.0]"
8000207.0,"[8000071.0, 8000205.0, 8000067.0, 8000209.0, 8303483.0]"
8000205.0,"[8000207.0, 8000209.0, 8000204.0, 8303483.0]"
8000054.0,"[8000788.0, 8316488.0, 8316537.0, 8000057.0]"
8000067.0,"[8000071.0, 8000207.0, 8000209.0, 8311191.0, 8316515.0, 8316549.0, 8311196.0, 8000040.0, 8000200.0]"
8000209.0,"[8000207.0, 8000205.0, 8000067.0, 8000040.0]"
8000786.0,"[8000787.0, 8000788.0, 8316509.0, 8316537.0, 8000193.0, 8000194.0, 8000200.0]"
8000787.0,"[8000786.0, 8316509.0, 8316548.0, 8316601.0, 8000789.0, 8316537.0]"
8000788.0,"[8000054.0, 8000786.0, 8316549.0, 8316537.0, 8316650.0, 8000057.0, 8000200.0]"
8000792.0,"[8317651.0, 8000791.0, 8317439.0, 8317527.0, 8317381.0]"
8300501.0,"[8316488.0, 8316601.0, 8316629.0, 8316537.0, 8316665.0, 8301616.0]"
8301676.0,"[8316401.0, 9441520.0]"
8311116.0,"[8000040.0, 9400073.0]"
8311183.0,"[8316473.0, 8316482.0, 8316653.0, 8311196.0, 9414234.0, 9414658.0, 9400245.0]"
8311191.0,"[8000067.0, 8311196.0, 8000040.0]"
8316467.0,"[8316401.0, 8316344.0, 8316337.0, 9414658.0, 9414758.0]"
8316473.0,"[8311183.0, 8316482.0, 8300440.0, 8316344.0, 9414658.0]"
8316482.0,"[8311183.0, 8316473.0, 8316344.0, 8316653.0, 8000199.0, 8316593.0]"
8316488.0,"[8000054.0, 8300501.0, 8316629.0, 8316537.0, 8000057.0, 8316376.0, 8000056.0]"
8316509.0,"[8000786.0, 8000787.0, 8316548.0, 8000193.0]"
8316515.0,"[8000067.0, 8316549.0, 8311196.0]"
8316548.0,"[8000787.0, 8316509.0, 8000789.0, 8000193.0, 8316608.0]"
8316549.0,"[8000067.0, 8000788.0, 8316515.0, 8316650.0, 8316593.0, 8311196.0, 8000200.0]"
8316601.0,"[8000787.0, 8300501.0, 8000789.0, 8316537.0, 8316665.0]"
8316629.0,"[8300501.0, 8316488.0, 8316409.0, 8316470.0, 8301616.0, 8316376.0]"
8317401.0,"[8000791.0, 8301616.0, 8317439.0]"
8317616.0,"[8317651.0, 8317586.0, 8316431.0, 8317612.0, 8000790.0]"
8317651.0,"[8000792.0, 8317616.0, 8000791.0, 8317586.0, 8317612.0, 8317527.0, 8317580.0]"
8300440.0,"[8316473.0, 8316344.0]"
8316401.0,"[8301676.0, 8316467.0, 8316337.0, 8301347.0, 8316376.0, 9441520.0]"
8316344.0,"[8316467.0, 8316473.0, 8316482.0, 8300440.0, 8316337.0, 8000793.0, 8000199.0, 9414658.0]"
8000791.0,"[8000792.0, 8317401.0, 8317651.0, 8301616.0, 8317612.0, 8317439.0]"
8317586.0,"[8317616.0, 8317651.0, 8316431.0, 8317673.0, 8317567.0, 8317615.0, 8317580.0]"
8000789.0,"[8000787.0, 8316548.0, 8316601.0, 8316608.0, 8316665.0]"
8316409.0,"[8316629.0, 8316470.0, 8316376.0]"
8316537.0,"[8000054.0, 8000786.0, 8000787.0, 8000788.0, 8300501.0, 8316488.0, 8316601.0, 8000057.0]"
8000193.0,"[8000786.0, 8316509.0, 8316548.0, 8316608.0, 8000194.0, 8000060.0]"
8316470.0,"[8316629.0, 8316409.0, 8301616.0, 8317612.0, 8000790.0, 8316376.0]"
8316431.0,"[8317616.0, 8317586.0, 8317673.0, 8317582.0, 8000790.0]"
8316650.0,"[8000788.0, 8316549.0, 8000057.0, 8316593.0]"
8316337.0,"[8316467.0, 8316401.0, 8316344.0, 8000793.0, 8316376.0, 8000056.0]"
8317673.0,"[8317586.0, 8316431.0, 8317582.0, 8317615.0]"
8316653.0,"[8311183.0, 8316482.0, 8316593.0, 8311196.0]"
8317582.0,"[8316431.0, 8317673.0, 8301520.0, 8000790.0, 8317577.0, 8317615.0, 8317634.0]"
8000057.0,"[8000054.0, 8000788.0, 8316488.0, 8316537.0, 8316650.0, 8000056.0, 8316593.0]"
8301520.0,"[8317582.0, 8301347.0, 8317634.0, 9441570.0, 9440900.0]"
8316608.0,"[8316548.0, 8000789.0, 8000193.0, 8316665.0, 8317439.0, 8317493.0, 8000060.0]"
8000793.0,"[8316344.0, 8316337.0, 8000199.0, 8000056.0]"
8000199.0,"[8316482.0, 8316344.0, 8000793.0, 8000056.0, 8316593.0]"
8316665.0,"[8300501.0, 8316601.0, 8000789.0, 8316608.0, 8301616.0, 8317439.0]"
8301347.0,"[8316401.0, 8301520.0, 8000790.0, 8316376.0, 9441520.0, 9441570.0]"
8301616.0,"[8300501.0, 8316629.0, 8317401.0, 8000791.0, 8316470.0, 8316665.0, 8317612.0, 8317439.0]"
8317612.0,"[8317616.0, 8317651.0, 8000791.0, 8316470.0, 8301616.0, 8000790.0]"
8000790.0,"[8317616.0, 8316470.0, 8316431.0, 8317582.0, 8301347.0, 8317612.0, 8316376.0]"
8316376.0,"[8316488.0, 8316629.0, 8316401.0, 8316409.0, 8316470.0, 8316337.0, 8301347.0, 8000790.0, 8000056.0]"
8000056.0,"[8316488.0, 8316337.0, 8000057.0, 8000793.0, 8000199.0, 8316376.0, 8316593.0]"
8316593.0,"[8316482.0, 8316549.0, 8316650.0, 8316653.0, 8000057.0, 8000199.0, 8000056.0, 8311196.0]"
8311196.0,"[8000067.0, 8311183.0, 8311191.0, 8316515.0, 8316549.0, 8316653.0, 8316593.0, 8000040.0, 9414234.0]"
8000040.0,"[8000067.0, 8000209.0, 8311116.0, 8311191.0, 8311196.0, 8000204.0, 9414234.0, 9400073.0]"
8000204.0,"[8000205.0, 8000040.0, 8000203.0]"
8220159.0,"[8219987.0, 8220106.0, 8219871.0, 8219820.0, 8219906.0, 8220099.0]"
8116084.0,"[8116515.0, 8116286.0, 8115954.0, 8116036.0, 8105032.0, 8116010.0, 8116124.0, 8102698.0]"
8116515.0,"[8116084.0, 8116286.0, 8116036.0, 8100393.0, 8100386.0]"
8000201.0,"[8000175.0, 8000198.0, 8309059.0, 8316126.0, 8308639.0]"
8000203.0,[8000204.0]
8122497.0,"[8000084.0, 8000083.0, 8000080.0, 8122051.0, 8122257.0]"
8000196.0,"[8000195.0, 8000197.0, 8000194.0, 8301367.0, 8301450.0]"
8801740.0,[]
8000198.0,"[8000201.0, 8302123.0, 8316126.0, 8316200.0]"
8118706.0,[8118926.0]
8212392.0,"[8212249.0, 8212306.0, 8212005.0, 8212708.0, 8212444.0, 8212544.0]"
8212306.0,"[8212392.0, 8200530.0, 8212544.0]"
8000192.0,"[8000186.0, 8000190.0, 8000191.0]"
8000195.0,"[8000196.0, 8000194.0, 8301477.0, 8301394.0]"
8206718.0,"[8206073.0, 8200181.0, 8200238.0, 8206732.0, 8206474.0, 8206267.0, 8206762.0]"
8206073.0,"[8206718.0, 8200181.0, 8206732.0]"
8202665.0,"[8202936.0, 8202951.0, 8202546.0, 8202643.0, 8202946.0, 8202545.0]"
8124238.0,[8124201.0]
8801748.0,"[8000659.0, 8800002.0]"
8202679.0,"[8202946.0, 8202545.0, 8202722.0, 8202769.0]"
8210389.0,"[8210295.0, 8210757.0, 8203052.0]"
8118699.0,"[8100423.0, 8119188.0, 8119005.0]"
8000216.0,"[8000217.0, 8000233.0, 8301623.0, 8301625.0, 8309138.0, 8300011.0]"
8211594.0,"[8211688.0, 8212122.0, 8212056.0, 8212147.0, 8212221.0, 8212730.0]"
8211688.0,"[8211594.0, 8212056.0, 8212147.0, 8211466.0, 8211530.0, 8211616.0, 8211486.0, 8211761.0]"
8212122.0,"[8211594.0, 8212627.0, 8212056.0, 8212252.0, 8212730.0]"
8212540.0,"[8212587.0, 8212252.0, 8212284.0]"
8212587.0,"[8212540.0, 8212056.0, 8212252.0, 8211466.0, 8212284.0]"
8212627.0,"[8212122.0, 8212252.0, 8212299.0, 8212730.0, 8212605.0]"
8212056.0,"[8211594.0, 8211688.0, 8212122.0, 8212587.0, 8212252.0, 8211466.0]"
8212252.0,"[8000120.0, 8212122.0, 8212540.0, 8212587.0, 8212627.0, 8212056.0, 8212299.0, 8212284.0]"
8212299.0,"[8212459.0, 8000120.0, 8212627.0, 8212252.0, 8212605.0]"
8000217.0,"[8000216.0, 8000233.0, 8309138.0]"
8102638.0,"[8122512.0, 8100373.0, 8100026.0]"
8122512.0,"[8102638.0, 8122184.0, 8100373.0, 8100026.0]"
8210398.0,"[8209554.0, 8200448.0, 8209509.0]"
8801756.0,[8800004.0]
8000262.0,"[8000261.0, 8300023.0, 8301088.0, 8300024.0]"
8300221.0,[8300023.0]
8300023.0,"[8000262.0, 8300221.0, 8300884.0, 8301088.0, 8301236.0]"
8300884.0,"[8300023.0, 8301088.0]"
8301088.0,"[8000261.0, 8301242.0, 8300859.0, 8301216.0, 8000262.0, 8300023.0, 8300884.0, 8301236.0, 8301651.0]"
8000239.0,"[8209181.0, 8000236.0, 8209468.0]"
8000265.0,"[8000266.0, 8304638.0, 8000264.0, 8304001.0]"
8000275.0,"[8304644.0, 8000277.0, 8304591.0, 8304551.0, 8000274.0, 8304609.0]"
8000297.0,"[8301683.0, 8301337.0, 8000294.0]"
8000939.0,"[8310635.0, 8310704.0, 8310738.0, 8310656.0, 8210164.0, 8210995.0, 8211125.0, 8206545.0]"
8000940.0,"[8304535.0, 8310519.0, 8310617.0, 8304638.0, 8302007.0, 8000942.0, 8310573.0, 8304001.0]"
8000943.0,"[8300713.0, 8310591.0, 8302156.0, 8301774.0, 8000938.0, 8301386.0]"
8000945.0,"[8310495.0, 8310619.0, 8301229.0, 8000944.0, 8000947.0, 8309295.0, 8309435.0]"
8300419.0,"[8300448.0, 8310656.0, 8300408.0]"
8300429.0,"[8310688.0, 8300408.0]"
8300448.0,"[8300419.0, 8310801.0, 8310656.0, 8300408.0]"
8300455.0,"[8310628.0, 8310717.0, 8300408.0]"
8300713.0,"[8000943.0, 8310493.0, 8310525.0, 8310527.0, 8310543.0, 8310591.0, 8000938.0, 8310549.0, 8300102.0, 8300075.0]"
8301721.0,[8315490.0]
8302941.0,"[8310484.0, 8000941.0, 8302920.0]"
8302963.0,[8302920.0]
8302991.0,"[8304689.0, 8304538.0, 8302920.0]"
8302992.0,[8302920.0]
8303066.0,"[8304535.0, 8304696.0, 8000942.0, 8302920.0]"
8303079.0,"[8310507.0, 8304538.0, 8302920.0]"
8303104.0,"[8310507.0, 8310594.0, 8302920.0]"
8303132.0,"[8304535.0, 8304576.0, 8302920.0]"
8304535.0,"[8000940.0, 8303066.0, 8303132.0, 8304576.0, 8310519.0, 8300950.0, 8304638.0, 8000942.0, 8302920.0]"
8304558.0,"[8304672.0, 8302920.0, 8304644.0, 8304591.0]"
8304576.0,"[8303132.0, 8304535.0, 8304660.0, 8300950.0, 8302920.0, 8304644.0]"
8304602.0,"[8304603.0, 8304672.0, 8302920.0, 8304664.0]"
8304603.0,"[8304602.0, 8304689.0, 8302920.0, 8304664.0, 8304699.0]"
8304645.0,"[8000266.0, 8000270.0, 8304644.0, 8000269.0, 8000271.0]"
8304660.0,"[8304576.0, 8300950.0, 8304638.0, 8304644.0]"
8304672.0,"[8304558.0, 8304602.0, 8302920.0, 8304591.0, 8304664.0]"
8304689.0,"[8302991.0, 8304603.0, 8310495.0, 8304538.0, 8302920.0, 8307188.0, 8309435.0, 8000946.0, 8309340.0, 8304699.0]"
8304696.0,"[8303066.0, 8000942.0, 8000941.0, 8302920.0]"
8309446.0,"[8310538.0, 8301816.0, 8309357.0, 8309306.0, 8309470.0]"
8310484.0,"[8302941.0, 8000942.0, 8300978.0, 8000941.0, 8310573.0, 8302920.0]"
8310489.0,"[8310579.0, 8310546.0, 8301386.0]"
8310493.0,"[8300713.0, 8310525.0, 8310556.0, 8310591.0, 8310616.0, 8314519.0, 8300943.0, 8301366.0]"
8310495.0,"[8000945.0, 8304689.0, 8000944.0, 8304538.0, 8309435.0]"
8310505.0,"[8315641.0, 8310521.0, 8300790.0, 8300102.0, 8300036.0]"
8310507.0,"[8303079.0, 8303104.0, 8310510.0, 8310594.0, 8310614.0, 8304538.0, 8302920.0]"
