SUBID,NEIGHBOURS
9441286,"['9441224', '9441280', '9441406', '9440729', '9441408', '9441348', '9440821', '9440817']"
9407125,"['9400347', '9000008', '9406844', '9406852', '9406849', '9406854']"
9436962,"['9436966', '9436843', '9437004', '9436945']"
9400300,"['9400119', '9400386', '9436381', '9436472', '9436540', '9000031', '9400381', '9436477', '9000035', '9436449', '9436573', '9421485']"
9403920,"['9403955', '9406867', '9406952', '9407015', '9406988', '9403954']"
9403954,"['9403955', '9404673', '9404781', '9406515', '9406533', '9406867', '9403920', '9403980', '9623445']"
9400389,"['9400390', '9421513', '9421531', '9421548', '9400199']"
9400199,"['9421513', '9421548', '9400389', '9421468', '9421459', '9421452']"
9403980,"['9403955', '9404781', '9403954', '9000262', '9404015']"
9406844,"['8300099', '8318204', '9400170', '9406897', '9407180', '9407029', '9407092', '9000008', '9407125', '9406852']"
9421468,"['9421496', '9421513', '9400199', '9421452', '9421487', '9421499']"
9406933,"['9406963', '9406961', '9407001', '9406851', '9430735', '9430648', '9406849']"
9421485,"['9400381', '9421448', '9436449', '9400300', '9421512', '9421474', '9436511']"
9436945,"['9436994', '9436966', '9436867', '9437004', '9436962', '9433970']"
9433970,"['9436995', '9434360', '9000360', '9433956', '9000356', '9434024', '9000358', '9436867', '9437004', '9436945', '9433960']"
9406852,"['9406897', '9407125', '9406844', '9406854']"
9421512,"['9421448', '9421485', '9421452', '9421487', '9421474']"
9406849,"['9407001', '9400347', '9406851', '9407125', '9406933', '9406854']"
9433960,"['9000360', '9433998', '9434255', '9000356', '9434024', '9433970', '9434039']"
9434039,"['9433998', '9434024', '9433960', '9433949', '9434025', '9434033']"
9406854,"['9406847', '9406897', '9406908', '9406952', '9406836', '9406851', '9407125', '9406852', '9406849', '9000265']"
9000265,"['9000213', '9406847', '9406897', '9406854', '9000262']"
9000262,"['9000213', '9403955', '9406847', '9403981', '9403921', '9403980', '9000265', '9404015']"
9404015,"['9404781', '9404821', '9403921', '9403980', '9000262', '9404832', '9441228']"
9404832,"['9404030', '9400373', '9403936', '9403921', '9404015', '9441228']"
9441228,"['9404782', '9404821', '9441229', '9441269', '9403936', '9404808', '9404015', '9404832', '9441371', '9441353']"
9441371,"['9440789', '9441229', '9441294', '9441228', '9441353']"
9441353,"['9441269', '9441294', '9441352', '9441228', '9441371', '9440821']"
9440821,"['9400158', '9440789', '9441280', '9441294', '9441352', '9400246', '9441286', '9441353', '9440817']"
9440817,"['9440729', '9400246', '9441286', '9440821', '9400059']"
9400059,"['9440729', '9400246', '9440747', '9440817', '9421454', '9421459']"
9421454,"['9400264', '9421467', '9440747', '9421548', '9400059', '9421459']"
9421459,"['9400374', '9400376', '9421475', '9421589', '9421616', '9400375', '9440729', '9421548', '9400199', '9400059', '9421454', '9421452']"
9421452,"['9400374', '9400376', '9421590', '9421448', '9400199', '9421468', '9421512', '9421459', '9421487']"
9421487,"['9421468', '9421512', '9421452', '9421499', '9421474']"
9421499,"['9421496', '9420674', '9421481', '9421577', '9421468', '9421487', '9421474', '9421520']"
9421474,"['9421485', '9421512', '9421487', '9421499', '9421520', '9436511']"
9421520,"['9436628', '9421544', '9421481', '9421499', '9421474', '9436511']"
9436511,"['9436628', '9436526', '9436449', '9421485', '9421474', '9421520', '9436620']"
9436620,"['9436628', '9436526', '9400271', '9436511', '9436617']"
9436617,"['9400211', '9436628', '9400271', '9436739', '9436620', '9436531']"
9436531,"['9400116', '9433901', '9436450', '9400271', '9436739', '9436480', '9436617', '9433994']"
9433994,"['9433901', '9436792', '9436739', '9436531', '9433944', '9434026']"
9433944,"['9400183', '9433880', '9433901', '9433994', '9434026']"
9434026,"['9433880', '9433956', '9433966', '9436792', '9434024', '9433972', '9434042', '9433994', '9433944', '9433949', '9434025']"
9433949,"['9434024', '9434039', '9434026', '9434025']"
9434025,"['9000379', '9434006', '9433966', '9434018', '9434039', '9434026', '9433949', '9434033']"
9434033,"['9433892', '9433980', '9433998', '9434018', '9434039', '9434025', '9400177']"
9400177,"['9433980', '9433998', '9451573', '9434296', '9434033', '9400117']"
9400117,"['9451448', '9400166', '9433892', '9433980', '9451573', '9451492', '9451156', '9400177', '9400167']"
9400167,"['9000039', '9400166', '9000038', '9451156', '9400117', '9400041', '9400216']"
9400041,"['9400166', '9451273', '9451160', '9400167', '9400216']"
9400216,"['9000269', '9451227', '9451159', '9443098', '9451363', '9451160', '9400368', '9000038', '9400167', '9400041']"
9587852,"['9500810', '9589415']"
9714973,"['9715577', '9715425', '9715295', '9715442', '9715609', '9715399', '9715557']"
9715074,"['9715154', '9715295', '9715609', '9715273', '9715547']"
9715111,"['9715524', '9715144', '9715200', '9622367', '9621888', '9715260', '9715469']"
9715154,"['9715074', '9715190', '9715289', '9715295', '9715648', '9715547', '9715344', '9715603']"
9715190,"['9715154', '9715295', '9715386', '9715648', '9715200', '9715265']"
9715266,"['9747748', '9715492', '9747579', '9715125', '9715612']"
9715289,"['9715154', '9715648', '9715603', '9715492', '9715377', '9747238']"
9715295,"['9714973', '9715074', '9715154', '9715190', '9715386', '9715609', '9715399', '9715144']"
9715386,"['9715190', '9715295', '9715144', '9715200']"
9715442,"['9715577', '9714973', '9715399', '9715524', '9621857', '9621888']"
9715529,"['9715344', '9715603', '9714539', '9715385', '9714607']"
9715609,"['9714973', '9715074', '9715295', '9715557', '9715273']"
9715648,"['9715154', '9715190', '9715289', '9715265', '9715492']"
9747430,"['9747748', '9747102']"
9747634,"['9747747', '9715377', '9747044', '9747434', '9748432']"
9747748,"['9715266', '9747430', '9747102', '9747747', '9747770', '9747579', '9747470', '9715612']"
9747102,"['9747038', '9747430', '9747748', '9747747', '9747470', '9747320']"
9715399,"['9714973', '9715295', '9715442', '9715524', '9715144']"
9747747,"['9747038', '9747634', '9747748', '9747102', '9747770', '9747044', '9747434', '9747566']"
9715557,"['9715517', '9715480', '9715376', '9715207', '9715425', '9714973', '9715609', '9715273']"
9715524,"['9715111', '9715442', '9715399', '9715144', '9621888']"
9747770,"['9747748', '9747747', '9747579', '9747238', '9747044']"
9715273,"['9715480', '9715376', '9715074', '9715609', '9715557', '9715547', '9714563']"
9715144,"['9715111', '9715295', '9715386', '9715399', '9715524', '9715200']"
9715547,"['9715074', '9715154', '9715273', '9715344', '9714563']"
9715344,"['9715154', '9715529', '9715547', '9715603', '9715385', '9714563']"
9715200,"['9715111', '9715190', '9715386', '9715144', '9715265', '9715260']"
9715603,"['9715154', '9715289', '9715529', '9715344', '9715377', '9714539']"
9715265,"['9715190', '9715648', '9715200', '9715492', '9715125', '9715260']"
9715492,"['9715266', '9715289', '9715648', '9715265', '9747579', '9747238', '9715125']"
9715377,"['9715289', '9747634', '9715603', '9747032', '9747238', '9747044', '9748432', '9714539']"
9747579,"['9715266', '9747748', '9747770', '9715492', '9747238']"
9747032,"['9715377', '9747238']"
9747238,"['9715289', '9747770', '9715492', '9715377', '9747579', '9747032', '9747044']"
9747044,"['9747634', '9747747', '9747770', '9715377', '9747238']"
9747434,"['9747634', '9747747', '9747566', '9748432']"
9747566,"['9747038', '9747747', '9747434', '9747230', '9748011', '9748165', '9748432']"
9747230,"['9747038', '9747566', '9748011']"
9000954,"['9525728', '9526075', '9551630', '9525965', '9000953', '9526235']"
9525592,"['9525768', '9525835', '9526221', '9526101', '9525587', '9525606']"
9525699,"['9525942', '9525965', '9526067', '9525587', '9526167']"
9525720,"['9525923', '9525934', '9525985', '9526060', '9526093', '9526184', '9526240', '9525863']"
9525728,"['9000954', '9526075', '9525907', '9526269', '9526235']"
9525737,"['9525909', '9553397', '9500450']"
9525835,"['9525768', '9525985', '9526088', '9526038', '9525592', '9526184', '9526131', '9526178', '9525587']"
9525909,"['9525737', '9526243', '9525788', '9526077', '9526230', '9526030', '9526081', '9553397', '9500450', '9552904']"
9525942,"['9525699', '9526075', '9525965', '9526269', '9526108', '9526074', '9525954', '9525587']"
9525999,"['9500150', '9524586', '9525889', '9524843', '9526221', '9526101', '9526260']"
9526008,"['9526060', '9526274', '9526240', '9525525', '9525863', '9526022']"
9526060,"['9525720', '9526008', '9526240', '9525863']"
9526075,"['9000954', '9525728', '9525942', '9525965', '9526269']"
9526093,"['9525720', '9526184', '9526178', '9526240']"
9526184,"['9525985', '9525720', '9525835', '9526093', '9526178']"
9526221,"['9500147', '9525748', '9525768', '9500150', '9525592', '9525999', '9526101']"
9526243,"['9552901', '9525909', '9551628', '9551553', '9525653', '9525788', '9552904']"
9526274,"['9526008', '9526269', '9526209', '9525525', '9526235']"
9551630,"['9000954', '9551728', '9000953', '9552013', '9552638', '9551553', '9526235']"
9551728,"['9553857', '9525634', '9525793', '9551630', '9552281', '9552013', '9526235']"
9552281,"['9552901', '9553468', '9552671', '9551816', '9553857', '9551728', '9552013', '9551628']"
9525965,"['9000954', '9525699', '9525942', '9526075', '9000953', '9526067', '9552638', '9525653', '9525788']"
9000953,"['9000954', '9551630', '9525965', '9552638']"
9552013,"['9551630', '9551728', '9552281', '9551628', '9551553']"
9526131,"['9525835', '9526178', '9526074', '9525954', '9525587']"
9525907,"['9525728', '9526269']"
9526269,"['9525728', '9525942', '9526075', '9526274', '9525907', '9526209', '9526108', '9526235']"
9526101,"['9525592', '9525999', '9526221', '9526260', '9525606', '9525593']"
9526178,"['9525835', '9526093', '9526184', '9526131', '9526240', '9526209', '9526108', '9526074']"
9526260,"['9524843', '9525999', '9526101', '9525593', '9526167', '9553397']"
9526067,"['9525699', '9525965', '9525788', '9526077', '9526230', '9526030', '9526167']"
9526240,"['9525720', '9526008', '9526060', '9526093', '9526178', '9526209']"
9552638,"['9551630', '9525965', '9000953', '9551553', '9525653']"
9551628,"['9552901', '9526243', '9552281', '9552013', '9551553']"
9551553,"['9526243', '9551630', '9552013', '9552638', '9551628', '9525653']"
9526209,"['9526274', '9526269', '9526178', '9526240', '9526108']"
9525653,"['9526243', '9525965', '9552638', '9551553', '9525788']"
9525788,"['9525909', '9526243', '9525965', '9526067', '9525653', '9526077', '9526230']"
9526108,"['9525942', '9526269', '9526178', '9526209', '9526074']"
9526077,"['9525909', '9526067', '9525788', '9526230']"
9526230,"['9525909', '9526067', '9525788', '9526077', '9526030']"
9526030,"['9525909', '9526067', '9526230', '9526081', '9526167', '9553397']"
9526074,"['9525942', '9526131', '9526178', '9526108', '9525954']"
9526081,"['9525909', '9526030', '9553397']"
9525954,"['9525942', '9526131', '9526074', '9525587']"
9525587,"['9525592', '9525699', '9525835', '9525942', '9526131', '9525954', '9525606', '9526167']"
9525606,"['9525592', '9526101', '9525587', '9525593', '9526167']"
9525593,"['9526101', '9526260', '9525606', '9526167']"
9526167,"['9525699', '9526260', '9526067', '9526030', '9525587', '9525606', '9525593', '9553397']"
9553397,"['9524843', '9525737', '9525909', '9526260', '9526030', '9526081', '9526167', '9500450', '9500448']"
9771896,"['9772321', '9772734', '9772805', '9773188', '9772877', '9773760', '9775410', '9772108']"
9772321,"['9772884', '9773950', '9772553', '9771896', '9772877', '9701158', '9773760', '9772108', '9772938']"
9772734,"['9771896', '9773188']"
9772805,"['9771896', '9773188', '9775410', '9603038', '9619503', '9774453']"
9773327,"['9774047', '9772877', '9772697', '9700178', '9773433']"
9774047,"['9773327', '9773188', '9772877', '9700178', '9774453']"
9773188,"['9771896', '9772734', '9772805', '9774047', '9772877', '9774453']"
9772877,"['9771896', '9772321', '9773327', '9774047', '9773188', '9701158', '9772697']"
9701158,"['9772553', '9772321', '9772877', '9772697', '9773433']"
9772697,"['9773327', '9772877', '9701158', '9700178', '9773433']"
9700178,"['9772229', '9773327', '9774047', '9772697', '9773433', '9774453', '9701213']"
9773433,"['9772553', '9772229', '9773327', '9701158', '9772697', '9700178']"
9755914,"['9756367', '9756419', '9756411', '9755945', '9756179']"
9756411,"['9756367', '9755854', '9755914', '9755945']"
9755945,"['9755854', '9756145', '9755914', '9756411', '9756217', '9756179']"
9756217,"['9756145', '9755945', '9756179']"
9610798,"['9602171', '9618806', '9610396', '9610834']"
9000957,"['9400182', '9452877', '9000350']"
9000974,"['9452307', '9000975', '9441663', '9000973']"
9000975,"['9452307', '9000974', '9441685', '9000973', '9441934', '9000645', '9000641']"
9400047,"['9400585', '9400617', '9434073', '9401646', '9401665', '9401727']"
9400071,"['9424030', '9424608', '9424653', '9400135', '9424521', '9424492']"
9400093,"['9430892', '9400352', '9400360', '9400351', '9609574']"
9400100,"['9400110', '9424915', '9452881', '9424719', '9452900']"
9400110,"['9400100', '9424915', '9424889', '9424719']"
9400139,"['9450001', '9450096', '9452368', '9000354', '9602651', '9602794', '9619064', '9619196', '9619564', '9619693']"
9400182,"['9000957', '9441849', '9450096', '9452877', '9400356', '9000350', '9000351']"
9400186,"['9413941', '9413773', '9413629', '9413832', '9414145', '9414183', '9424599', '9424624', '9400123']"
9400303,"['9405807', '9425596', '9405765', '9425722', '9400224', '9400171']"
9400352,"['9400093', '9400351', '9609574', '9611136', '9615658', '9611779']"
9400354,"['9400355', '9405685', '9405767', '9405793', '9425947', '9400098', '9425741', '9406200']"
9400355,"['9400354', '9425947', '9425741']"
9400360,"['9430892', '9400093', '9400036', '9400095', '9400351']"
9400383,"['9441793', '9400380', '9441909', '9441928', '9441802']"
9400585,"['9400011', '9401745', '9401767', '9400047', '9400713', '9400617', '9400638', '9401727']"
9400595,"['9400683', '9434053', '9400898', '9400666', '9400741', '9434099']"
9400683,"['9400595', '9400766', '9400736', '9400638', '9400898', '9400666', '9400725']"
9400691,"['9400011', '9414042', '9414079', '9400649', '9400717', '9400638']"
9400713,"['9400585', '9400617', '9400638', '9400676']"
9400734,"['9400649', '9400717', '9400638', '9400725']"
9400766,"['9400683', '9414814', '9400736', '9414942', '9400725', '9414868']"
9400798,"['9406328', '9406352', '9400843', '9400805', '9400851', '9400899']"
9400825,"['9400868', '9400899']"
9400835,"['9400845', '9400914', '9400903', '9400843', '9400805', '9400910']"
9400845,"['9400835', '9400805', '9400851', '9400899', '9400897', '9400910']"
9400856,"['9433865', '9433693', '9400915', '9400903']"
9400868,"['9400825', '9406181', '9414862', '9426084', '9400847', '9400899']"
9400871,"['9400843', '9400805']"
9400905,"['9414814', '9400736', '9400909', '9400897', '9400910']"
9400907,"['9434053', '9434111', '9400898', '9400826']"
9400914,"['9400835', '9433784', '9400903', '9400910', '9400853']"
9400915,"['9433865', '9430123', '9400856', '9406262', '9400903', '9400843']"
9404488,"['9404628', '9404588', '9404629', '9404581', '9404577', '9404558']"
9404501,"['9000079', '9404610', '9404604', '9404629', '9400122', '9405007']"
9404554,"['9404942', '9434119', '9434520', '9400122', '9405007']"
9404588,"['9404628', '9404975', '9404488', '9404581']"
9404604,"['9404594', '9404610', '9435058', '9404501', '9400122', '9434504']"
9404614,"['9405011', '9404581', '9405007', '9404930']"
9404629,"['9000079', '9404488', '9404501', '9404581', '9405007', '9404558']"
9404942,"['9404554', '9434119', '9405007', '9404930', '9404916']"
9404986,"['9404916', '9434160', '9434177']"
9405011,"['9404614', '9405007', '9404930']"
9405053,"['9400087', '9404923', '9405069', '9404930', '9404916']"
9405069,"['9404938', '9404923', '9405053', '9404930', '9404916', '9434160']"
9405375,"['9405509', '9405594', '9405382', '9615573', '9616160', '9616256', '9616523']"
9405481,"['9425508', '9400353', '9400094']"
9405509,"['9405375', '9405571', '9405594', '9405642', '9400351', '9405517', '9616159', '9616160']"
